datetime,pm25,pm10,no2,co,so2,o3,temp,rh,wind,rain
2015-01-04 03:00:00,93.88630383741628,251.36064303507237,12.282465288894137,0.05,4.207869409805103,17.23544931053757,23.03066463601174,34.71655902341508,0.1,1.4006199338954415
2015-01-04 04:00:00,198.75839424763873,335.9422678823958,44.56492685736839,1.2872399730133077,6.733050976477431,1.0,15.285737522488574,45.87663077185452,0.1,3.6248975691059684
2015-01-04 05:00:00,188.11534316341965,322.3838708047999,38.26018357690662,3.1665620111251207,6.240839789787671,1.0,27.06451524660426,28.043125979247122,0.1,1.2413443502693706
2015-01-04 06:00:00,148.99086249604102,305.36985782910176,25.639250903253615,0.05,6.576013407098296,8.666968632531376,28.098831291077406,32.13550918047468,0.1,0.0
2015-01-04 07:00:00,170.17236743341255,296.32897741623304,57.349603414491604,0.05,9.595185636472118,7.8480894491412485,27.237137226635287,32.43724949499113,0.1,0.05951228643052479
2015-01-04 08:00:00,151.95058279923256,269.9620504291577,61.86730024523238,1.8722654428122527,10.92940058788237,2.2085687964218677,35.4514093251965,21.581465594923095,0.7022217331140939,0.0
2015-01-04 09:00:00,141.27954088490233,246.36368876892405,74.43286338615923,3.4128170373058153,12.883375449436809,1.0,29.600700164976352,31.888974908416493,0.1,2.1309610165007795
2015-01-04 10:00:00,147.607599995064,237.85003593989998,32.61334750636321,0.05,5.239648578144437,12.268025929633732,40.63500963977802,20.144170297427006,0.1,0.0
2015-01-04 11:00:00,72.12403962110844,200.69275148224133,21.66446197203834,0.39579321277249,5.900552199160991,6.411387247399118,43.12900300652252,15.748291080333479,0.3991292269464213,0.0
2015-01-04 12:00:00,115.97319086990774,190.90735042526987,21.837790835008228,0.05,4.9732317772584995,41.529619697513844,22.04134540840447,44.0002890088394,0.1,0.0
2015-01-04 13:00:00,81.32971986789718,168.88106417588696,28.347263826632997,1.7026171012817901,7.641767770123556,37.81965100303853,30.063933312238497,28.724663668727086,0.1,1.265863793743966
2015-01-04 14:00:00,71.60584942308489,154.96471470103603,37.38321708028069,1.5648137436271576,4.119645936126615,39.66589518004437,31.252231242945356,28.245731236379456,0.1,4.020409580083802
2015-01-04 15:00:00,16.781115636805772,76.5046249301321,13.98016185710004,0.05,5.594423382272476,51.27251934556695,28.895148086784765,28.79264185512942,0.1,2.3767868439944677
2015-01-04 16:00:00,102.2063908167143,162.57042114934438,17.791741142056704,0.05,7.223788459008665,52.89507482336642,31.976174769513243,25.41139738620475,0.1,2.2174074383416933
2015-01-04 17:00:00,117.85818554057795,177.11586934012183,30.728958201208723,0.0872565308372012,8.000318348998132,6.442008636610666,25.606731199730604,30.835274641472967,0.1,0.0
2015-01-04 18:00:00,103.19564789315068,184.47752247163515,52.88218127032571,1.354361241338185,10.011841444964775,1.7596364794792976,18.210227451660842,37.335170501319816,0.1,4.326509987424568
2015-01-04 19:00:00,115.18964104686475,207.3744897966843,52.66696451667778,1.2165990567411227,9.928643432625378,4.4913758198120215,23.128931858685803,34.6156806461197,0.1,0.38818003431911036
2015-01-04 20:00:00,126.10230269235026,219.57963538178714,59.81721384879429,3.1743505317090044,11.726701643853277,1.0,17.824465657285945,36.819317179834925,1.0481195375432895,0.0
2015-01-04 21:00:00,166.51907385924054,260.7824244663101,23.77440354137184,0.704674341232948,5.760627989945941,1.0,14.20544061005879,40.787796940990454,0.1,0.0
2015-01-04 22:00:00,160.2961064360017,277.78564962556345,36.203978822777806,2.3493896793160394,8.662991923281874,1.0,20.230937042476654,30.279973653745127,0.1,0.48667895948024215
2015-01-04 23:00:00,159.19457575072485,297.2062522225394,17.55334246572601,0.05,5.363057739109035,8.737343733488105,16.878066763847073,39.49030877286415,0.1,0.8954172319617629
2015-01-05 00:00:00,176.0719459060583,266.8027844580242,23.789868438378114,0.05,4.8404040489019975,8.206477321561874,10.0,50.196199581478915,0.1,0.0
2015-01-05 01:00:00,138.28129937360862,253.26841940234883,39.764767536834285,3.6416150025426877,5.029260493889315,1.0,32.832504165733155,16.271832502219784,0.1,1.520829502392247
2015-01-05 02:00:00,162.51837930627062,259.8315614507321,28.866640839679125,2.0907193569140254,4.99860265567905,1.0,19.22496553633063,41.31443613969113,0.1,0.053771684710520885
2015-01-05 03:00:00,106.87892249480029,245.27913959700174,28.265558899620892,0.7359468363924685,3.4710432257658064,1.3571837618735543,22.812478265389217,38.2798263887064,0.1,1.1451657058580036
2015-01-05 04:00:00,219.87556210976226,341.9612790821158,26.8880661039175,0.05,6.626959227794078,4.866396474018831,22.784356973214987,36.33478185250444,0.4719677073424853,0.0
2015-01-05 05:00:00,209.0140136759483,328.70935756966594,37.52557721294463,0.40096003193103136,8.734589289291467,4.375255111815412,28.55501791374853,26.223243464481918,0.1,0.8483319988453127
2015-01-05 06:00:00,168.91783603851718,309.614182128588,26.59968371942963,0.6329571992908088,8.617805981451632,5.327456613739086,28.360519918541044,29.234783524307808,0.1,0.0
2015-01-05 07:00:00,122.02160736713759,285.47615962762325,55.179515287350306,0.05,11.444842567384509,12.984703931068523,36.81374336696749,15.237027605586348,0.1,2.0941968669988684
2015-01-05 08:00:00,158.81167050891247,271.8135904136895,60.96826226712012,0.5697847708696656,12.08706277887456,10.376098852987049,42.188993517207386,12.749683648457145,0.9487572117236849,2.76018305331772
2015-01-05 09:00:00,144.630315272513,251.8651682035645,66.16514635196661,2.1845128755361714,10.03213906021332,1.0,27.411978482894167,34.02207731475637,0.1,0.0
2015-01-05 10:00:00,92.55943304454074,208.07361533626957,39.141125733677775,1.541831687774585,3.9809402132866003,1.0,26.241973691709468,33.61001859031774,0.1,0.6930078500873965
2015-01-05 11:00:00,124.31511976630735,208.3201514398154,30.5932978047534,1.1846950979513564,7.1286852568516945,1.0,34.28393405504322,20.16023920564315,0.975801496608333,1.700443696782408
2015-01-05 12:00:00,91.1933728354577,185.53467043501027,25.084160225469844,0.552140122098812,6.214116208340982,44.46318207341179,35.43302413677505,26.184705941468767,0.1,0.0
2015-01-05 13:00:00,93.30845723663126,173.83856355965577,31.28498507536724,1.2682250076847579,7.451216207131031,44.32590377071652,44.88835781135842,8.582401111721094,0.1,0.6929770384180989
2015-01-05 14:00:00,58.41917288154672,146.36321390828564,42.585254295608706,2.3548209052977764,7.656784041974167,37.884211713001186,39.7533901303727,17.514828466638182,0.1,3.8280631862413808
2015-01-05 15:00:00,46.70543304596229,83.00076393200177,30.603081087020403,0.3227652691601483,6.014696088172814,45.17345038211545,35.646863170532605,26.483464427647988,0.1,2.1013090546788065
2015-01-05 16:00:00,133.0225966712723,171.3959531802128,36.16178427651135,2.2148808740183457,8.456318094280299,36.8509927464876,33.790556737354166,22.43837020689604,0.1,0.6575249027975583
2015-01-05 17:00:00,106.51173705606976,177.56900939891878,31.121628452770434,0.05,5.717039710951169,10.480353839007137,35.727515016182004,20.024626142444085,0.1,1.4023456599149713
2015-01-05 18:00:00,122.38728285219739,196.3070291203847,50.98932036598845,1.583482927200638,10.142365530150066,4.690470735912916,30.439972890540172,19.60165308885415,1.0804807857842424,0.0
2015-01-05 19:00:00,60.7438617572779,192.08710064034454,46.01296991701945,0.05,12.389160200184493,5.403745134046179,10.0,50.72266266712725,0.39627408908893,0.0
2015-01-05 20:00:00,126.1027182849344,243.04137245340567,35.292233166429625,0.05,12.356527699001848,16.289090900870768,20.53336138503805,38.58214152109701,0.1,1.7068313309144918
2015-01-05 21:00:00,156.0435323978972,251.26038924917094,30.18915676018156,1.0388056802665404,3.851162570567056,1.0,17.710857581692267,34.686522877189596,0.1,0.0
2015-01-05 22:00:00,178.9225458031396,282.50852222706186,28.27989416466824,0.05,3.7839066209820134,8.064811193043353,18.50597242527659,33.84712496275414,0.1,0.0
2015-01-05 23:00:00,135.45781635790019,286.1773294916452,23.441427697401625,0.05,2.394859578947692,4.706797395278112,15.783311185527948,40.35183263370309,0.1,2.7282812009827744
2015-01-06 00:00:00,137.62042486780786,255.471912937157,28.788277603018056,0.8915377603083872,5.6818271925496,3.5779429797991034,21.87951359013356,30.890735604900577,0.1,3.499153923768037
2015-01-06 01:00:00,109.94887754320962,254.27664710563238,19.762367320433945,0.05,4.970018769501524,9.032133369406544,17.442641169561014,37.65860316233481,0.1,4.290298791834025
2015-01-06 02:00:00,136.53787300872818,260.28305864530023,31.646809769719766,0.9920570857999071,5.101433170437543,2.6351821559910036,21.92671970476798,32.79890390562116,0.3763015350989103,4.421046555813418
2015-01-06 03:00:00,101.47989259743264,251.34939406437036,20.299224945504097,0.05,4.642051988499553,13.50244595642293,28.8698731296476,28.417947190946748,0.1,3.256793653356206
2015-01-06 04:00:00,177.99969478946886,333.84249982059447,30.2816487059356,2.277772451837866,4.249772062823464,1.0,29.128820389094653,25.33557140729544,0.1,0.0
2015-01-06 05:00:00,199.97131842034625,331.07247227470543,24.263257077628367,2.4041263070556997,7.417665556125389,1.0,27.88475556700878,33.54484189457131,0.1,0.0
2015-01-06 06:00:00,187.89426532192195,312.62150026594077,36.73755004846477,2.6156372283058005,5.741656013537456,1.0,34.02550518862131,21.430329375191047,0.1,2.4721866594441493
2015-01-06 07:00:00,183.73022496147897,298.53777699518747,54.765724868646814,1.1535295427959604,13.926334006565883,4.327615104217999,33.026283494673,30.088954391487448,0.1,0.0
2015-01-06 08:00:00,160.57463073570105,270.669144451457,70.28073449012504,3.387939973343603,9.530919109800806,1.0,26.899725846842312,30.124340641086764,0.1,0.0
2015-01-06 09:00:00,190.04691520060283,265.9123875739661,60.79473803014775,1.8704282766999203,11.91845968254318,3.287493208849236,37.197210681647654,22.409888796843155,0.1,0.6433956928164737
2015-01-06 10:00:00,138.9087216421658,232.7659669888901,31.1657284047465,1.7706822917173222,6.2095323993513265,1.0,34.66533816194203,23.82830950603563,0.5125494204584051,0.9493965844344563
2015-01-06 11:00:00,140.04090122811212,209.9974311385746,40.76399038153383,2.694800315789576,5.166776312017173,1.0,34.99980531065237,21.731497101600038,0.1,0.0
2015-01-06 12:00:00,123.27318396178806,188.98695257609106,36.789026295607634,3.562200258743704,5.084149737269785,30.813527841961175,34.21064728811549,23.39104280327018,0.1,1.1998576099745821
2015-01-06 13:00:00,138.75561228769777,180.51862995549766,28.844212976935243,1.576106315980295,5.6635930630029385,40.22523854800877,34.66028087301225,22.495541317772428,0.1,0.3408324873550283
2015-01-06 14:00:00,106.06700771153508,162.48089593096773,37.896145733378546,2.8436674685155507,6.262969737390033,31.340404370977,23.333472030572672,33.6042810916111,0.1,0.0
2015-01-06 15:00:00,15.0,67.32623300696821,42.52353493149881,4.343751926630056,3.6333478465863545,26.892889661890695,28.272146459324695,30.543534477243266,0.1,0.3667198853982883
2015-01-06 16:00:00,102.4932082702926,168.15028638960322,29.36996547739745,0.906370143922675,7.8960306421662505,42.27787198398644,34.267760649025405,21.11412120027782,0.1,0.0
2015-01-06 17:00:00,126.51204888643417,182.97974324121992,23.30063210682414,0.4017067421357197,7.622595214072433,1.0,20.240484749141203,38.47792918776716,0.1,3.6520198835962723
2015-01-06 18:00:00,112.31178441797333,184.69452779411824,62.09267814848059,0.39685081631578134,11.038354764826725,3.186560431663277,18.683071740919708,44.02037674715087,0.1,0.0
2015-01-06 19:00:00,111.16837321922436,202.15785456528926,60.881950981754756,1.2407053038993057,9.636119379065372,4.836301329784864,25.561514369207018,24.901591151951045,0.6404246542562817,0.0
2015-01-06 20:00:00,136.01341355394877,229.373057234535,62.462801920408985,2.192367007890387,11.042839114804814,1.0,10.56068622746497,46.32834561248701,0.1,0.0
2015-01-06 21:00:00,162.71531105111168,254.40171447269861,26.316964375210215,0.05,4.335662964944127,7.952071423416819,18.250795486877056,36.91531256982642,1.0067419399730182,1.0156716395381786
2015-01-06 22:00:00,179.8853120342959,279.06352348358126,34.21881298617634,3.413038826847576,3.6881654886583943,1.0,28.97852625530306,27.042765161288266,0.1,0.0
2015-01-06 23:00:00,187.5801509023931,299.40589259909075,31.68142564131415,0.05,4.568020031079119,2.4034205531070993,10.0,48.705492988604874,0.1,1.46975575581907
2015-01-07 00:00:00,177.2068447657965,264.88212888575146,32.01292941721322,1.1622353967586228,5.744664060222971,1.0,14.714566087547418,40.13474095355096,0.6827107024610393,0.042543158790017147
2015-01-07 01:00:00,186.63504878294725,267.7795626574585,37.14996943970666,3.700282488998031,6.014124877740318,1.0,18.94517559570886,37.88138033661281,0.7401835717047431,1.346362870835244
2015-01-07 02:00:00,115.72307167505173,250.99510944526426,24.760110699075444,0.05,4.497351700344103,6.283442920945809,22.40307602814543,37.730040713671514,0.1,0.8892054475909414
2015-01-07 03:00:00,144.48003368760732,254.54433942609586,25.036056322327926,0.05,3.9541505027182176,5.816331287287626,20.6449692279074,36.599908370265986,0.1,0.0
2015-01-07 04:00:00,189.96881616656165,334.59890573271986,32.259948144009975,0.05,6.510270892729832,9.541653065860485,32.36300951595726,17.910229053079036,0.1,2.52516852250037
2015-01-07 05:00:00,215.68726887074985,344.376334335061,17.19047757056142,0.05,8.41105636531903,13.443828251616237,23.846391149590218,39.36878306932406,0.4435044595977755,1.1850540465340942
2015-01-07 06:00:00,172.56652664378336,308.7791374358695,26.56789277178102,1.0996129563572319,4.7342289309334635,1.0,25.09428832282448,36.05523848299835,0.1,2.9550605314930207
2015-01-07 07:00:00,144.82263962664274,293.0389937809855,57.80454062597916,1.037401984121645,11.34542116395737,2.050511108038123,30.5636872964321,32.32619640370261,0.1,3.708185596191489
2015-01-07 08:00:00,174.4326074212399,277.2701953028572,55.14838069857706,0.05,10.777071672039884,7.710650804568791,27.78144908091347,38.22433097300029,0.1,0.0
2015-01-07 09:00:00,113.16901673631943,238.15711178979714,68.90646429875932,3.7300624713399904,10.658214784562643,1.0,38.13876877309342,20.874334133226416,0.1,0.0
2015-01-07 10:00:00,163.87447184271215,238.61267540061246,34.185302978959754,0.05,4.204090135883121,4.823884998226858,31.18874629837781,26.401792758094444,0.1554323517000561,2.453866754501902
2015-01-07 11:00:00,100.83048709969364,205.12916993151353,21.717220733525487,0.14831072148511437,5.445702460661301,6.6683194083198165,40.790701869645204,17.1657514010497,0.966788884832299,0.0
2015-01-07 12:00:00,85.04010502804498,181.72110461003805,18.49586591087362,1.191823306068698,6.526268783381315,39.60610379121907,32.490406462642845,28.76317187519852,0.1,0.0
2015-01-07 13:00:00,87.4016130617228,164.65202914141236,30.574884757924092,0.15688217084405442,5.688001814292299,39.461341666013894,24.897884130510654,34.31522103671344,0.1,0.0
2015-01-07 14:00:00,109.64025813892441,171.91931386201458,20.44992731104897,0.05,6.489099644008113,46.22819847663163,35.25450656608661,23.055958372389163,0.1,0.1722877876287189
2015-01-07 15:00:00,15.0,61.284025508880966,35.17279371432017,1.7757590141616988,0.21374620974984992,34.08468895190947,20.884521782209614,43.43348433087063,0.1,0.0
